"Date","Description","Card Member","Account .","Amount","Category"
8/18/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,52.48,"Communications-Telephone Comm"
8/18/1990 0:00:00,"JITTERS COFFEE","HOMER SIMPSON",-80934.00,8.26,"Restaurant-Bar & Café"
8/18/1990 0:00:00,"SPRINGFIELD PARTYLAND","HOMER SIMPSON",-80934.00,28.72,"Entertainment-Other Entertainment"
8/18/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,109.88,"Merchandise & Supplies-Internet Purchase"
8/18/1991 0:00:00,"ITCHY & SCRATCHY PLUS","HOMER SIMPSON",-80934.00,6.82,"Business Services-Office Supplies"
8/18/1991 0:00:00,"THE DELI LAMA CAFÉ","MARGE SIMPSON",-80942.00,8.46,"Restaurant-Restaurant"
8/18/1991 0:00:00,"SPRINGFIELD EDUCATION","MARGE SIMPSON",-80942.00,30.45,"Other-Education"
8/18/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,36.42,"Merchandise & Supplies-Groceries"
8/18/1991 0:00:00,"OINKADOODLEMOO SMOKY BBQ","MARGE SIMPSON",-80942.00,47.45,"Restaurant-Restaurant"
8/18/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,18.10,"Merchandise & Supplies-Wholesale Stores"
8/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
8/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
8/19/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
8/19/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
8/19/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,34.98,"Merchandise & Supplies-Internet Purchase"
8/19/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
8/19/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
8/19/1991 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,18.78,"Transportation-Fuel"
8/20/1989 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,4.51,"Transportation-Fuel"
8/20/1989 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,17.46,"Merchandise & Supplies-Internet Purchase"
8/20/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,-17.54,"Merchandise & Supplies-Internet Purchase"
8/20/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,13.15,"Restaurant-Restaurant"
8/20/1991 0:00:00,"OGDENVILLE DMV","MARGE SIMPSON",-80942.00,16.53,"Other-Government Services"
8/20/1991 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-11018.81,""
8/21/1989 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-1303.79,""
8/21/1990 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-4256.21,""
8/21/1991 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,23.02,"Restaurant-Bar & Café"
8/22/1989 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,4.01,"Transportation-Fuel"
8/22/1989 0:00:00,"THE SHARPER MARK-UP","HOMER SIMPSON",-80934.00,37.31,"Merchandise & Supplies-Sporting Goods Stores"
8/23/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,28.01,"Restaurant-Restaurant"
8/23/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,33.58,"Merchandise & Supplies-Groceries"
8/23/1991 0:00:00,"THE SHARPER MARK-UP","HOMER SIMPSON",-80934.00,23.65,"Merchandise & Supplies-Internet Purchase"
8/23/1991 0:00:00,"SPRINGFIELD SUN","MARGE SIMPSON",-80942.00,57.76,"Merchandise & Supplies-Internet Purchase"
8/23/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,104.40,"Other-Education"
8/24/1989 0:00:00,"BUNS N’ ROSES","HOMER SIMPSON",-80934.00,14.93,"Restaurant-Bar & Café"
8/24/1989 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,6.02,"Transportation-Fuel"
8/24/1989 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,122.50,"Other-Government Services"
8/24/1989 0:00:00,"REEL SEAFOOD GRILL","HOMER SIMPSON",-80934.00,8.94,"Restaurant-Bar & Café"
8/24/1989 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,22.62,"Restaurant-Bar & Café"
8/24/1990 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,133.03,"Other-Government Services"
8/24/1991 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,112.64,"Other-Government Services"
8/24/1991 0:00:00,"ROAD SCHOLAR TRANSPORT","MARGE SIMPSON",-80942.00,71.99,"Transportation-Auto Services"
8/24/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,108.75,"Other-Education"
8/25/1991 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,19.57,"Merchandise & Supplies-Internet Purchase"
8/25/1991 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,30.85,"Merchandise & Supplies-Internet Purchase"
8/25/1991 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,200.65,"Merchandise & Supplies-Clothing Stores"
8/26/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,13.79,"Merchandise & Supplies-Wholesale Stores"
8/27/1989 0:00:00,"SHELBYVILLE SUPPLY","HOMER SIMPSON",-80934.00,72.97,"Merchandise & Supplies-Hardware Supplies"
8/27/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,8.44,"Fees & Adjustments-Fees & Adjustments"
8/27/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,6.59,"Fees & Adjustments-Fees & Adjustments"
8/27/1989 0:00:00,"SPRAWL-MART","HOMER SIMPSON",-80934.00,27.71,"Merchandise & Supplies-Hardware Supplies"
8/27/1990 0:00:00,"TACO BELLEVUE HOSPITAL","MARGE SIMPSON",-80942.00,166.33,"Business Services-Health Care Services"
8/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,2.50,"Fees & Adjustments-Fees & Adjustments"
8/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,6.77,"Fees & Adjustments-Fees & Adjustments"
8/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,8.40,"Fees & Adjustments-Fees & Adjustments"
8/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,9.09,"Fees & Adjustments-Fees & Adjustments"
8/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.97,"Fees & Adjustments-Fees & Adjustments"
8/27/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,8.45,"Restaurant-Restaurant"
8/27/1991 0:00:00,"FEES","HOMER SIMPSON",-80934.00,9.09,"Fees & Adjustments-Fees & Adjustments"
8/28/1989 0:00:00,"JITTERS COFFEE","MARGE SIMPSON",-80942.00,10.15,"Restaurant-Bar & Café"
8/28/1990 0:00:00,"CURL UP & DYE SALON","MARGE SIMPSON",-80942.00,66.25,"Merchandise & Supplies-Department Stores"
8/28/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,182.11,"Merchandise & Supplies-Wholesale Stores"
8/28/1991 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,19.31,"Transportation-Fuel"
8/28/1991 0:00:00,"THE SHARPER MARK-UP","HOMER SIMPSON",-80934.00,27.61,"Merchandise & Supplies-Internet Purchase"
8/28/1991 0:00:00,"JIMMY CHANGAS","HOMER SIMPSON",-80934.00,13.07,"Restaurant-Restaurant"
8/28/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,17.20,"Restaurant-Restaurant"
8/28/1991 0:00:00,"TACO BELLEVUE HOSPITAL","MARGE SIMPSON",-80942.00,156.26,"Business Services-Health Care Services"
8/29/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,64.02,"Merchandise & Supplies-Internet Purchase"
8/29/1989 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,167.68,"Communications-Cable & Internet Comm"
8/29/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,66.14,"Merchandise & Supplies-Groceries"
8/29/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,25.54,"Transportation-Fuel"
8/29/1989 0:00:00,"THORASSIC PARK","MARGE SIMPSON",-80942.00,59.16,"Business Services-Health Care Services"
8/29/1990 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,176.61,"Communications-Cable & Internet Comm"
8/29/1990 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,40.24,"Restaurant-Bar & Café"
8/29/1991 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,52.20,"Communications-Cable & Internet Comm"
8/30/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,-60.75,"Merchandise & Supplies-Clothing Stores"
8/30/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,28.01,"Restaurant-Restaurant"
8/30/1989 0:00:00,"BREAD PITT","MARGE SIMPSON",-80942.00,9.32,"Merchandise & Supplies-Groceries"
8/30/1989 0:00:00,"BANANA MONARCHY","MARGE SIMPSON",-80942.00,-24.07,"Merchandise & Supplies-Clothing Stores"
8/30/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,17.93,"Restaurant-Bar & Café"
8/30/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,26.10,"Other-Education"
8/30/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,282.75,"Other-Education"
8/31/1989 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,101.71,"Merchandise & Supplies-Clothing Stores"
8/31/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,26.08,"Restaurant-Bar & Café"
8/31/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,24.11,"Transportation-Fuel"
8/31/1990 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,7.14,"Restaurant-Bar & Café"
8/31/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,61.21,"Merchandise & Supplies-Clothing Stores"
8/31/1991 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,54.98,"Merchandise & Supplies-Clothing Stores"
8/31/1991 0:00:00,"SPRINGFIELD SUN","MARGE SIMPSON",-80942.00,46.56,"Merchandise & Supplies-Internet Purchase"
8/31/1991 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,-70.59,"Merchandise & Supplies-Clothing Stores"
8/31/1991 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,94.42,"Merchandise & Supplies-Clothing Stores"
8/31/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,26.10,"Other-Education"
9/1/1989 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,201.84,"Merchandise & Supplies-Computer Supplies"
9/1/1990 0:00:00,"HINDENBURGER","HOMER SIMPSON",-80934.00,10.88,"Restaurant-Restaurant"
9/1/1990 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,119.19,"Merchandise & Supplies-Computer Supplies"
9/1/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,60.54,"Merchandise & Supplies-Groceries"
9/1/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,67.79,"Merchandise & Supplies-Internet Purchase"
9/1/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,94.51,"Merchandise & Supplies-Groceries"
9/1/1991 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,122.76,"Other-Education"
9/1/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,278.41,"Merchandise & Supplies-Wholesale Stores"
9/1/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,32.86,"Merchandise & Supplies-Internet Purchase"
9/2/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,44.18,"Restaurant-Restaurant"
9/2/1989 0:00:00,"HINDENBURGER","HOMER SIMPSON",-80934.00,8.05,"Restaurant-Bar & Café"
9/2/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,7.44,"Merchandise & Supplies-Internet Purchase"
9/2/1989 0:00:00,"GLOVE ME TENDER","HOMER SIMPSON",-80934.00,34.47,"Merchandise & Supplies-Internet Purchase"
9/2/1989 0:00:00,"SPRAWL-MART","HOMER SIMPSON",-80934.00,85.92,"Merchandise & Supplies-Hardware Supplies"
9/2/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,7.44,"Merchandise & Supplies-Internet Purchase"
9/2/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,16.99,"Restaurant-Restaurant"
9/2/1991 0:00:00,"WELLNESS FOODS","MARGE SIMPSON",-80942.00,44.44,"Merchandise & Supplies-Groceries"
9/2/1991 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,201.85,"Merchandise & Supplies-Clothing Stores"
9/2/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,19.44,"Merchandise & Supplies-Wholesale Stores"
9/3/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,84.72,"Merchandise & Supplies-Clothing Stores"
9/3/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,7.51,"Restaurant-Bar & Café"
9/3/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,25.47,"Merchandise & Supplies-Groceries"
9/3/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,12.04,"Transportation-Fuel"
9/3/1989 0:00:00,"SPRAWL-MART","HOMER SIMPSON",-80934.00,-52.84,"Merchandise & Supplies-Hardware Supplies"
9/3/1989 0:00:00,"SPRAWL-MART","HOMER SIMPSON",-80934.00,96.79,"Merchandise & Supplies-Hardware Supplies"
9/3/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,117.61,"Merchandise & Supplies-Wholesale Stores"
9/3/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,24.16,"Merchandise & Supplies-Groceries"
9/4/1990 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,20.19,"Restaurant-Restaurant"
9/4/1990 0:00:00,"TOMMY HILLCLIMBER","HOMER SIMPSON",-80934.00,107.16,"Merchandise & Supplies-Clothing Stores"
9/4/1991 0:00:00,"THAI TANIC","MARGE SIMPSON",-80942.00,44.87,"Restaurant-Restaurant"
9/4/1991 0:00:00,"BANANA MONARCHY TOO","MARGE SIMPSON",-80942.00,36.46,"Merchandise & Supplies-Department Stores"
9/4/1991 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,-35.28,"Merchandise & Supplies-Clothing Stores"
9/4/1991 0:00:00,"PRETZEL WAGON","HOMER SIMPSON",-80934.00,3.61,"Restaurant-Bar & Café"
9/5/1989 0:00:00,"SWAPPER JACK'S","MARGE SIMPSON",-80942.00,11.19,"Merchandise & Supplies-Department Stores"
9/5/1989 0:00:00,"CURL UP & DYE SALON","MARGE SIMPSON",-80942.00,83.03,"Merchandise & Supplies-Department Stores"
9/5/1989 0:00:00,"LORD OF THE WINGS","HOMER SIMPSON",-80934.00,8.82,"Restaurant-Bar & Café"
9/5/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,3.75,"Restaurant-Bar & Café"
9/5/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,12.49,"Merchandise & Supplies-Groceries"
9/5/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,28.95,"Transportation-Fuel"
9/5/1990 0:00:00,"HINDENBURGER","HOMER SIMPSON",-80934.00,34.35,"Restaurant-Restaurant"
9/5/1990 0:00:00,"POVERTY BARN","MARGE SIMPSON",-80942.00,77.68,"Merchandise & Supplies-General Retail"
9/6/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,-16.26,"Merchandise & Supplies-Clothing Stores"
9/6/1989 0:00:00,"KENTUCKY FRIED PANDA","HOMER SIMPSON",-80934.00,5.63,"Restaurant-Restaurant"
9/6/1989 0:00:00,"WELLNESS FOODS","HOMER SIMPSON",-80934.00,18.74,"Merchandise & Supplies-Groceries"
9/6/1989 0:00:00,"JUAN IN A MILLION","HOMER SIMPSON",-80934.00,32.73,"Restaurant-Restaurant"
9/6/1989 0:00:00,"JITTERS COFFEE","MARGE SIMPSON",-80942.00,7.13,"Restaurant-Bar & Café"
9/6/1991 0:00:00,"REEL SEAFOOD GRILL","MARGE SIMPSON",-80942.00,3.76,"Restaurant-Restaurant"
9/6/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,17.20,"Restaurant-Restaurant"
9/6/1991 0:00:00,"FACE SHOP","MARGE SIMPSON",-80942.00,172.46,"Merchandise & Supplies-Department Stores"
9/6/1991 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,86.96,"Merchandise & Supplies-Clothing Stores"
9/6/1991 0:00:00,"MULLIGAN'S ISLAND","MARGE SIMPSON",-80942.00,8.70,"Entertainment-Associations"
9/7/1989 0:00:00,"THE ANDROID'S DUNGEON","MARGE SIMPSON",-80942.00,7.45,"Merchandise & Supplies-Book Stores"
9/7/1989 0:00:00,"LORD OF THE WINGS","HOMER SIMPSON",-80934.00,12.00,"Merchandise & Supplies-Groceries"
9/7/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,35.45,"Communications-Telephone Comm"
9/7/1989 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,18.60,"Restaurant-Bar & Café"
9/7/1989 0:00:00,"BUNS N’ ROSES","HOMER SIMPSON",-80934.00,17.39,"Restaurant-Bar & Café"
9/7/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,6.43,"Merchandise & Supplies-Internet Purchase"
9/7/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,8.27,"Merchandise & Supplies-Internet Purchase"
9/7/1990 0:00:00,"JIMMY CHANGAS","HOMER SIMPSON",-80934.00,28.24,"Restaurant-Restaurant"
9/7/1990 0:00:00,"LIFE ON THE FAST LANE","MARGE SIMPSON",-80942.00,7.43,"Merchandise & Supplies-Internet Purchase"
9/7/1990 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,18.60,"Restaurant-Bar & Café"
9/8/1989 0:00:00,"TRY N' SAVE","HOMER SIMPSON",-80934.00,19.19,"Merchandise & Supplies-Wholesale Stores"
9/8/1990 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,108.75,"Other-Education"
9/8/1990 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,391.50,"Other-Education"
9/8/1991 0:00:00,"ROAD SCHOLAR TRANSPORT","MARGE SIMPSON",-80942.00,47.53,"Transportation-Auto Services"
9/9/1989 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,282.97,"Communications-Mobile Telecom"
9/9/1989 0:00:00,"SWANKY FISH","HOMER SIMPSON",-80934.00,7.51,"Restaurant-Bar & Café"
9/9/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,22.97,"Transportation-Fuel"
9/9/1989 0:00:00,"TACOS WITHOUT BORDERS","HOMER SIMPSON",-80934.00,7.98,"Restaurant-Bar & Café"
9/9/1990 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,81.96,"Merchandise & Supplies-Clothing Stores"
9/9/1990 0:00:00,"TRY N' SAVE","HOMER SIMPSON",-80934.00,1.82,"Merchandise & Supplies-Wholesale Stores"
9/10/1989 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,48.98,"Merchandise & Supplies-Clothing Stores"
9/10/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,23.29,"Merchandise & Supplies-Internet Purchase"
9/10/1990 0:00:00,"LIFE ON THE FAST LANE","MARGE SIMPSON",-80942.00,6.54,"Merchandise & Supplies-Internet Purchase"
9/10/1990 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,32.54,"Communications-Telephone Comm"
9/10/1990 0:00:00,"THE WURST PLACE","MARGE SIMPSON",-80942.00,13.62,"Restaurant-Bar & Café"
9/10/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,5.97,"Merchandise & Supplies-Groceries"
9/10/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,37.30,"Merchandise & Supplies-Groceries"
9/10/1991 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,367.34,"Communications-Mobile Telecom"
9/10/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,13.15,"Restaurant-Restaurant"
9/10/1991 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,32.54,"Communications-Telephone Comm"
9/10/1991 0:00:00,"KWIK-E-MART","HOMER SIMPSON",-80934.00,8.94,"Merchandise & Supplies-Groceries"
9/11/1989 0:00:00,"HIGH-PRESSURE TIRE SALES","HOMER SIMPSON",-80934.00,217.50,"Transportation-Auto Services"
9/11/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,38.44,"Transportation-Fuel"
9/11/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,18.63,"Merchandise & Supplies-Internet Purchase"
9/11/1989 0:00:00,"DEAD LOBSTER","HOMER SIMPSON",-80934.00,1.39,"Restaurant-Bar & Café"
9/11/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,25.56,"Restaurant-Restaurant"
9/11/1991 0:00:00,"DOME DEPOT","HOMER SIMPSON",-80934.00,8.36,"Merchandise & Supplies-Hardware Supplies"
9/12/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,30.22,"Merchandise & Supplies-Internet Purchase"
9/12/1989 0:00:00,"THE WURST PLACE","MARGE SIMPSON",-80942.00,13.15,"Restaurant-Bar & Café"
9/12/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,3.75,"Restaurant-Bar & Café"
9/12/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,37.75,"Merchandise & Supplies-Groceries"
9/12/1990 0:00:00,"BUNS N’ ROSES","HOMER SIMPSON",-80934.00,18.25,"Restaurant-Restaurant"
9/12/1990 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,19.72,"Restaurant-Restaurant"
9/12/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,62.66,"Merchandise & Supplies-Clothing Stores"
9/12/1990 0:00:00,"HOLY CREPE","HOMER SIMPSON",-80934.00,6.56,"Restaurant-Bar & Café"
9/12/1991 0:00:00,"SHELBYVILLE DANCE TOO","MARGE SIMPSON",-80942.00,86.56,"Merchandise & Supplies-Computer Supplies"
9/13/1989 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,19.98,"Restaurant-Bar & Café"
9/13/1989 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,43.50,"Merchandise & Supplies-Computer Supplies"
9/13/1990 0:00:00,"SEW IT SEAMS","MARGE SIMPSON",-80942.00,37.62,"Merchandise & Supplies-Internet Purchase"
9/13/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,-5.98,"Merchandise & Supplies-Groceries"
9/13/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,5.98,"Merchandise & Supplies-Groceries"
9/13/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,52.66,"Merchandise & Supplies-Groceries"
9/14/1989 0:00:00,"THAI TANIC","HOMER SIMPSON",-80934.00,72.74,"Restaurant-Restaurant"
9/14/1989 0:00:00,"BREAD PITT","MARGE SIMPSON",-80942.00,9.32,"Merchandise & Supplies-Groceries"
9/14/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,25.80,"Transportation-Fuel"
9/14/1989 0:00:00,"JUST FALAFS","HOMER SIMPSON",-80934.00,31.56,"Restaurant-Restaurant"
9/14/1991 0:00:00,"SWAPPER JACK'S","MARGE SIMPSON",-80942.00,90.07,"Merchandise & Supplies-Internet Purchase"
9/14/1991 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,16.24,"Merchandise & Supplies-Internet Purchase"
9/14/1991 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,32.59,"Merchandise & Supplies-Internet Purchase"
9/15/1989 0:00:00,"PRODIGY BARN TEEN","MARGE SIMPSON",-80942.00,48.23,"Merchandise & Supplies-Internet Purchase"
9/15/1989 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,253.17,"Merchandise & Supplies-Computer Supplies"
9/15/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,12.76,"Merchandise & Supplies-Internet Purchase"
9/15/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
9/15/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,7.56,"Merchandise & Supplies-Internet Purchase"
9/15/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,29.48,"Merchandise & Supplies-Clothing Stores"
9/15/1990 0:00:00,"LIFE ON THE FAST LANE","MARGE SIMPSON",-80942.00,7.43,"Merchandise & Supplies-Internet Purchase"
9/15/1990 0:00:00,"GET IT STRAIGHT ORTHODONTICS","MARGE SIMPSON",-80942.00,59.16,"Business Services-Health Care Services"
9/15/1990 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,30.01,"Merchandise & Supplies-Computer Supplies"
9/15/1991 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,50.22,"Merchandise & Supplies-Internet Purchase"
9/15/1991 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,183.59,"Other-Education"
9/15/1991 0:00:00,"DITCHER, QUICK & HYDE","MARGE SIMPSON",-80942.00,78.30,"Other-Education"
9/16/1989 0:00:00,"GET IT STRAIGHT ORTHODONTICS","MARGE SIMPSON",-80942.00,150.51,"Business Services-Health Care Services"
9/16/1991 0:00:00,"CURL UP & DYE SALON","MARGE SIMPSON",-80942.00,71.38,"Merchandise & Supplies-Department Stores"
9/16/1991 0:00:00,"THE HORSESHOE ROAD INN","MARGE SIMPSON",-80942.00,444.72,"Travel-Lodging"
